,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,rss,pkg_pwr,ram_pwr,power
570,70267586,949486666,33513898,201337702,0,0,181802375934,70947796974,182341135234,1221800,118.97,14.65,263.3
571,69194676,893276198,34554924,198151380,0,0,178004972474,69335668630,178477737418,1221800,129.28,15.08,250.0
572,56037396,706462088,26967542,153495668,0,0,139404352384,54234110370,139839862072,1221898,114.45,14.17,191.2
573,71324088,1015910330,35163502,214416316,0,0,194330522158,76127880266,194889238756,1221898,126.44,14.97,190.8
574,11726,347690,5134,52738,0,0,9333043086,20779263028,9337126608,1221898,122.19,14.72,196.7
575,47217914,718768922,24329158,152049186,0,0,139237549940,54264549628,139511327390,1222094,119.11,14.81,191.4
576,0,0,0,0,0,0,0,0,0,1222094,125.65,14.92,190.9
577,9670,293488,3510,66756,0,0,7120896886,15793747256,7126716558,1222094,119.02,14.65,198.0
578,72105414,951737412,35028708,200673014,0,0,185806894242,72491673678,186333725586,1222094,145.74,15.73,184.9
579,9022,542276,18214,119570,0,0,5947804330,13149084342,5954813536,1222094,180.17,16.93,196.4
580,76473594,1058565830,36524234,221365252,0,0,201680700040,78810627416,202247326190,21675,178.22,16.68,196.1
581,71690296,923616408,35619484,203858656,0,0,183822014848,71521113226,184350418540,21675,178.39,16.75,196.2
582,52247964,726589450,26108036,155196840,0,0,140648680306,55181299598,140973191116,21675,178.57,16.73,265.4
583,10892,412302,8720,69176,0,0,9559332500,21179099712,9555575632,21675,178.85,16.89,265.2
584,7284,284622,5490,52390,0,0,6503515200,14795746622,6496524552,21675,177.97,16.76,264.8
585,68569440,960305880,34513144,206299806,0,0,186791623192,72965802020,187411548128,78337,178.73,16.77,264.7
586,68738848,905526240,33168008,193226364,0,0,175350084546,69166381678,175689040688,78337,179.44,16.8,264.5
587,53866918,708092048,26318852,156171668,0,0,140343171066,54826307592,140873998996,78337,177.54,16.89,264.4
588,15358,642302,13278,111416,0,0,8219928680,18533720580,8216251694,78337,178.78,16.81,264.2
589,29296,702046,26950,126082,0,0,8518012220,18750054160,8554125260,78337,179.02,16.83,264.3
590,44442366,646719652,22571564,139670994,0,0,125686713222,49018794410,126088319100,78337,178.45,16.92,264.1
591,0,0,0,0,0,0,0,0,0,78337,177.89,16.79,263.9
592,63858376,896822458,31457912,190928974,0,0,174425513416,68589068766,174867964820,278506,179.6,16.88,264.1
593,0,0,0,0,0,0,0,0,0,278506,178.46,16.91,263.9
594,10464,418248,12992,95032,0,0,9023203754,20261246586,9029784546,278506,177.32,16.78,263.8
595,60309364,849886660,29850906,180434200,0,0,162510871182,63712712436,163056496982,401388,179.25,16.74,263.9
596,65373972,891843368,31573232,192533242,0,0,172466922132,67804634940,173031654530,401388,179.04,16.88,263.9
597,48025164,680760234,24125484,150037034,0,0,133948816586,51799034412,134436399192,478270,178.43,16.69,263.7
598,8636,394318,6912,91212,0,0,9683818130,21054675346,9677319520,478270,178.47,16.87,263.6
599,8876,244292,5694,36836,0,0,7689478056,16757738478,7708324154,478270,179.14,16.84,263.7
600,73133798,955875062,35816328,208535358,0,0,187623681560,73427146466,188154033480,602830,178.22,16.86,263.7
601,0,0,0,0,0,0,0,0,0,602830,178.99,16.87,263.7
602,63048398,856985962,30130942,181669488,0,0,163429732598,63982065720,164071094450,701828,178.81,16.86,263.7
603,5410,353728,11116,59204,0,0,6950964248,15631376078,6942590606,701828,178.68,16.87,263.7
604,11492,397064,6870,65100,0,0,8474295238,18453217144,8494240946,701828,177.95,16.86,263.6
605,64884098,894356616,32187794,193215784,0,0,173808600806,67994663050,174315567752,784336,179.72,16.8,263.7
606,0,0,0,0,0,0,0,0,0,784336,178.49,16.69,263.7
607,798,970,68,90,0,0,194738,64234,198964,872640,178.68,16.65,263.6
608,10832,56908,13862,22518,0,0,10121674066,25955929404,10124716014,872640,179.51,16.75,263.6
609,8622,43946,10492,17564,0,0,8128819548,20928259890,8128566784,872640,178.73,16.72,263.8
610,53114,383098,15512,138,0,0,142700,53703994,62443480,966325,178.86,16.81,263.7
611,10658,13364,356,244,0,0,348820,131882,377078,966325,178.74,16.89,263.7
612,6714,12746,248,218,0,0,414052,272956,433984,1051121,179.54,16.88,263.8
613,7474,42884,11422,17624,0,0,8114686054,21677538698,8118981954,1051121,178.39,16.88,263.7
614,8322,51086,13762,19814,0,0,10131356050,26731548256,10132620264,1051121,178.63,16.78,263.7
615,3374,4890,108,136,0,0,178042,63796,186420,1136001,179.28,16.79,263.8
616,30880798,457117688,16286460,103877416,0,0,90894990394,37016961622,91713172668,1136001,178.24,16.8,263.9
617,54257760,894026556,29104354,192646486,0,0,176381024674,70317536832,176793597722,1215272,178.3,16.73,263.7
618,6274,330016,9332,84584,0,0,9555015514,21122193610,9584452106,1215272,179.04,16.89,263.8
619,32372,525016,30358,102536,0,0,6655703794,14721414664,6662999384,1215272,178.61,16.89,264.0
620,62491578,961300572,32838450,204503878,0,0,188308682466,73874828854,188912861482,1215321,178.02,16.77,264.0
621,49097542,684261924,25930666,152136062,0,0,136762914056,53738370408,137139515614,1215321,179.07,16.84,264.1
622,68162840,938336566,34200026,202901034,0,0,186127344300,73426990318,186739001520,1216350,178.86,16.75,264.3
623,14668,509298,17900,116668,0,0,8310425342,18222557256,8327684532,1216350,178.18,16.74,264.2
624,7366,291132,7376,53028,0,0,9347542046,20808668630,9356344700,1216350,178.64,16.82,264.2
625,52384108,676380608,26246952,150063118,0,0,136501622796,53112179580,136919666694,1218655,179.5,16.85,264.4
626,59017840,892978870,30049536,191152310,0,0,174417908378,68855950876,174855467424,1218655,178.17,16.78,264.4
627,48066422,738336036,24799354,160005114,0,0,144452681244,56658489062,144856951446,1219143,178.67,16.75,264.3
628,13882,568396,17026,105758,0,0,8944923332,19740786028,8955085444,1219143,179.38,16.88,264.4
629,20180,479506,23456,93946,0,0,6595899278,15038900742,6605099538,1219143,178.72,16.73,264.5
630,69359450,883710968,33980858,193099510,0,0,175238690622,69254174184,175644863230,1219290,178.36,16.71,264.4
631,0,0,0,0,0,0,0,0,0,1219290,179.03,16.88,264.5
632,66256476,888962094,33470792,195563200,0,0,177776739678,69746008882,178346908466,1219419,178.83,16.8,264.6
633,12222,339796,14876,55266,0,0,8261232998,18222760206,8265872184,1219419,177.98,16.63,264.5
634,13342,392830,14586,81114,0,0,6682547694,14939061280,6676879852,1219419,178.96,16.84,264.6
635,66889858,953973172,33966752,205794518,0,0,187726800204,72867410156,188265686094,1221446,178.53,16.83,264.6
636,50024392,734045906,25655932,157088986,0,0,142459520388,55831104400,142871998928,1221446,178.84,16.71,264.6
637,70479150,1001967258,35523910,215007880,0,0,194560490266,76253370174,195144588214,1221446,178.52,16.79,264.5
638,7110,364174,7294,68024,0,0,9134600736,20728645974,9134788128,1221446,144.04,15.44,264.6
639,10248,572654,19242,124248,0,0,6644418048,14400064628,6664197248,1221446,113.74,14.55,264.6
640,54742304,721433074,26303022,155733792,0,0,141713227516,55648165510,142409049806,21676,125.61,14.94,264.5
641,68697870,920655454,34065868,200968784,0,0,184011826180,71859145470,184601158228,21676,124.08,14.87,263.9
642,66130478,891847492,32576866,193585896,0,0,176094474830,68829084646,176555876398,21676,114.15,14.56,190.1
643,0,0,0,0,0,0,0,0,0,21676,127.54,14.86,183.2
644,12630,567222,12866,97726,0,0,7965864962,17666323430,7970835330,21676,114.74,14.52,199.9
645,54361584,731482290,27263796,157882548,0,0,145601382630,56633054270,146164246606,78993,125.23,14.99,187.8
646,60426904,887205194,30164482,189741012,0,0,172537789342,67920283520,172906855980,78993,122.84,14.72,193.1
647,15678,402386,21778,58486,0,0,7307859848,16277664216,7313801262,78993,120.08,14.67,193.5
648,65242616,910030664,32882400,198102302,0,0,181156941250,70335336282,181793188538,78993,158.19,15.98,182.1
649,5004,247642,7052,44874,0,0,9742723292,21492975026,9749303038,78993,179.49,16.58,199.9
650,62803438,863755248,31111948,190974348,0,0,169499527182,66716293298,169852315178,78993,178.09,16.57,191.4
651,0,0,0,0,0,0,0,0,0,78993,179.24,16.53,191.6
652,69789274,864227290,34052348,191580162,0,0,173576459992,68185102398,174055076550,274822,178.97,16.64,272.4
653,15082,484568,10756,103948,0,0,9021557384,20030279918,9025268104,274822,177.99,16.8,264.0
654,14458,441452,15766,87834,0,0,8189827074,18401159354,8201630192,274822,177.84,16.81,264.0
655,66565812,892207462,33491212,197741492,0,0,177300983680,69262527274,177854326298,394445,179.46,16.77,264.2
656,0,0,0,0,0,0,0,0,0,394445,178.63,16.87,264.2
657,11074,444426,8106,77192,0,0,8794267732,19536410486,8790190324,478023,177.67,16.87,264.1
658,0,0,0,0,0,0,0,0,0,478023,179.25,16.72,264.2
659,6734,371222,7350,76852,0,0,6229569260,13675973124,6242784582,478023,179.08,16.71,264.4
660,75408156,897955638,35468908,194832474,0,0,177057483666,69146296472,177489698076,577694,178.14,16.89,264.3
661,70676616,948411896,34872464,208425462,0,0,187296696874,73299115282,187986801300,577694,178.6,16.9,264.3
662,56307884,710921046,26957278,156088028,0,0,149037370004,72361449206,149404608098,702546,179.2,16.89,264.4
663,0,0,0,0,0,0,0,0,0,702546,177.68,16.8,264.5
664,6750,302872,5848,57604,0,0,8888132384,19618580302,8899997674,702546,178.4,16.83,264.4
665,68276440,955588762,34824172,209002852,0,0,190594221854,74214992880,191199795100,774753,179.46,16.94,264.5
666,0,0,0,0,0,0,0,0,0,774753,178.32,16.86,264.5
667,7058,330084,9408,62972,0,0,9269088994,20536904266,9270071624,854328,178.84,16.74,264.3
668,13992,418654,7696,87950,0,0,8999925346,20467697990,9029844346,854328,179.16,16.68,264.4
669,9546,278958,7586,50144,0,0,9320403042,20552532776,9326081976,854328,179.04,16.76,264.5
670,55415168,681137952,26219986,148737732,0,0,135512766588,53197268458,135942233346,942927,177.38,16.79,264.4
671,60316656,867656398,30712948,190155498,0,0,171966882852,67205404524,172280634138,942927,179.48,16.64,264.4
672,9688,401752,8654,91298,0,0,9417044316,20886042792,9440155632,1051226,178.79,16.83,264.6
673,0,0,0,0,0,0,0,0,0,1051226,178.4,16.82,264.7
674,12924,398822,13076,72986,0,0,9257454150,20657108802,9260287924,1051226,179.1,16.83,264.5
675,68330638,864973074,33501504,192209558,0,0,172608255452,67536214646,173060189244,1127980,179.03,16.91,264.6
676,24916324,251637760,9935156,52625726,0,0,50282215594,22690395702,51154090770,1127980,178.53,16.69,264.6
677,0,0,0,0,0,0,0,0,0,1199694,178.58,16.69,264.6
678,5447150,9686006,731878,1675278,0,0,3985982996,5867435620,4037167692,1199694,179.42,16.72,264.6
679,10880,43684,13822,17936,0,0,8171346892,21958758326,8172269296,1199694,178.79,16.85,264.7
680,6188390,10675066,858620,1446278,0,0,4240329260,6436835190,4399747736,1216982,178.59,16.7,264.6
681,6908780,11606278,1239888,2125034,0,0,4819722160,7081940032,4982616772,1216982,179.29,16.84,264.6
682,4960282,8995602,847958,1827060,0,0,3854837982,5693828174,3983217538,1217882,178.9,16.85,264.7
683,11932,44648,14812,17366,0,0,8166441256,22714245278,8167878254,1217882,178.43,16.99,264.6
684,15052,55206,17580,22144,0,0,10281815932,28222984008,10283356828,1217882,178.54,16.9,264.7
685,738,1354,136,146,0,0,202888,62902,215112,1217882,179.28,16.92,264.7
686,0,0,0,0,0,0,0,0,0,1217882,178.56,16.97,264.8
687,10450,40822,12032,16746,0,0,8130566190,22113500728,8131266394,1218260,178.36,16.83,264.7
688,806,1334,110,108,0,0,199484,63254,206186,1218260,179.46,16.78,264.8
689,13210,47748,15718,21342,0,0,10182120744,27202704396,10183458078,1218260,179.05,16.82,264.8
690,782,1232,632,1194,0,0,2972950,1554230,2980492,1218666,178.38,16.82,264.8
691,812,1398,98,128,0,0,216010,63466,224798,1218666,179.29,16.97,264.7
